kode_bps,nama_bps,kode_pos,nama_pos
8101040011,SIFNANA,97465,Sifnana
1214060014,SIFOROASI GOMO,22873,Sifaoroasi Gomo
9401050014,SIGABEL,99652,Sigabel Jaya
1221080106,SIGADING,22797,Sigading
1220050117,SIGAGAN,22783,Sigagan
1104011019,SIGAI INDAH,24663,Sigai Indah
1220060014,SIGALA-GALA,22784,Sigala Gala
1220070053,SIGALA GALA,22756,Sigala Gala
1221010017,SIGALA GALA,22762,Sigala-Gala
1221070031,SIGALA GALA,22794,Sigala-Gala
1203010076,SIGALANGAN,22772,Sigalangan
1215020021,SIGALOGO,22454,Sigalogo
3304070013,SIGALUH,53481,Sigaluh
1603090004,SIGAM,31371,Sigam
1220040041,SIGAMA,22753,Sigama
1220030030,SIGAMA NAPAHALAS,22782,Sigama Napahalas
1220040035,SIGAMA UJUNG GADING,22753,Sigama Ujung Gading
1207210003,SIGAMBAL,21425,Sigambal
3329170019,SIGAMBIR,52219,Sigambir
1210080006,SIGAMBIR GAMBIR,22254,Sigambir-gambir
1204070012,SIGAMBO GAMBO,22564,Sigambo Gambo
1206081002,SIGAOL BARAT,22385,Sigaol Barat
1217060017,SIGAOL SIMBOLON,22393,Sigaol Simbolon
1206081003,SIGAOL TIMUR,22385,Sigaol Timur
1108031009,SIGAPANG,23955,Siegapang
1206082004,SIGAPITON,22389,Sigapiton
1301041003,SIGAPOKNA,25795,Sigapokna
5208020001,SIGAR PENJALIN,83714,Sigar Penjalin
1212210005,SIGARA GARA,20361,Sigara Gara
3204130003,SIGARACIPTA,40381,Sagaracipta
1211081002,SIGARANG GARANG,22157,Sigarang-garang
9414050001,SIGARE,99874,Sigare
3301180001,SIKAMPUH,53282,Sikampuh
1401061009,SIGARUNTANG,29554,Sigaruntang
7505010014,SIGASO,96653,Sigaso
3325010011,SIGAYAM,51253,Sigayam
3304090007,SIGEBLOG,53452,Sigeblog
3307130002,SIGEDANG,56354,Sigedang
3323130010,SIGEDONG,56259,Sigedong
3328020004,SIGEDONG,52466,Sigedong
3604190011,SIGEDONG,42165,Sigedong
7208041009,SIGEGA BERSEHATI,94463,Sigega Bersehati
1211040017,SIGENDERANG,22163,Sigenderang
7208041004,SIGENTI,94463,Sigenti
7208041014,SIGENTI BARAT,94463,Sigenti Barat
7208041012,SIGENTI SELATAN,94463,Sigenti Selatan
3328180003,SIGENTONG,52483,Sigentong
3329140009,SIGENTONG,52252,Sigentong
5201051007,SIGERONGAN,83372,Sigerongan
6210050005,SIGI,74862,Sigi
1608021014,SIGIGOK RAYA,32253,Segigok Raya
1220040100,SIGIMBAL,22753,Sigimbal
7210060019,SIGIMPU,94365,Sigimpu
1221050090,SIGINDUANG,22765,Siginduang
1204031003,SIGIRING GIRING,22634,Sigiring Giring
3314190006,SIGIT,57261,Sigit
1209090009,SIGODANG,21161,Sigodang
1209090016,SIGODANG BARAT,21161,Sigodang Barat
1206060005,SIGODANG TUA,22382,Sigodang Tua
1204081007,SIGODUNG,22576,Sigodung
1203161070,SIGOLANG,22759,Sigolang
1204072012,SIGOLANG,22575,Sigolang
1215050023,SIGOMPUL,22475,Sigompul
3209060018,SIGONG,45683,Sigong
1221030035,SIGORBUS JULU,22763,Sigorbus Julu
1220080041,SIGORDANG,22785,Sigordang
1205090019,SIGOTOM JULU,22472,Sigotom Julu
9411061015,SIGOU,98977,Sigou
9418047004,SIGOU,99443,Sigou
1175040014,SIGRUN,24883,Sigrun
3325091002,SIGUCI,51263,Siguci
1220070079,SIGUGA,22756,Sigugah
1101050012,SIGULAI,23892,Sigulai
1277010004,SIGULANG,22748,Sigulang
1273040006,SIGULANG GULANG,21141,Sigulang-gulang
1203010069,SIGULANG LOSUNG,22772,Sigulang Losung
1215030004,SIGULOK,22481,Sigulok
1205120019,SIGUMBANG,22474,Sigumbang
1206061003,SIGUMPAR,22353,Sigumpar
1215050027,SIGUMPAR,22475,Sigumpar
1206061009,SIGUMPAR BARAT,22353,Sigumpar Barat
1206061001,SIGUMPAR DANGSINA,22353,Sigumpar Dangsina
1206061004,SIGUMPAR JULU,22353,Sigumpar Julu
1203090023,SIGUMURU,22736,Sigumuru
1221030036,SIGURBUS JAE,22763,Sigorbus Jae
1205080029,SIGURUNG GURUNG,22465,Sigurung-gurung
1221090064,SIHABORGOAN DALAN,22755,Sihaborgoan Dalan
1204022006,SIHADATUON,22655,Sihadatuon
1220030008,SIHAMBENG,22782,Sihambeng
1204022003,SIHAPAS,22655,Sihapas
1220040106,SIHAPAS HAPAS,22753,Sihapas Hapas
1204010004,SIHAPORAS,22653,Sihaporas
1209041003,SIHAPORAS,21175,Sihaporas
1221010016,SIHAPORAS,22762,Sihaporas
1204073008,SIHARBANGAN,22574,Siharbangan
1215050012,SIHARJULU,22475,Siharjulu
1202080030,SIHEPENG,22976,Sihepeng
1202080037,SIHEPENG DUA,22976,Sihepeng
1202080040,SIHEPENG LIMA,22976,Sihepeng
1202080039,SIHEPENG OPAT,22976,Sihepeng
1202080036,SIHEPENG SADA,22976,Sihepeng
1202080038,SIHEPENG TOLU,22976,Sihepeng
1215020012,SIHIKKIT,22454,Sihikit
1206083006,SIHIONG,22387,Sihiong
1277010001,SIHITANG,22748,Sihitang
1215040014,SIHITE I,22457,Sihite I
1215040002,SIHITE II,22457,Sihite II
1221040080,SIHIUK,22795,Sihiuk
1108030034,SIHOM COT,23363,Sihom Cot
1108030035,SIHOM LHOK,23363,Sihom Lhok
1215100004,SIHOMBU,22485,Sihombu
1215060005,SIHONONGAN,22482,Sihonongan
1203080009,SIHOPUR,22732,Sihopur
1204073004,SIHORBO,22574,Sihorbo
1210070002,SIHORBO,22261,Sihorbo
1203080002,SIHUIK KUIK,22732,Sihuik Huik
1205060042,SIHUJUR,22416,Sihujur
1203161080,SIHULAMBU,22759,Sihulambu
1217090011,SIHUSAPI,22395,Sihusapi
1208070011,SIJABUT TERATAI,21272,Sijabut Teratai
3326161005,SIJAMBE,51153,Sijambe
1272010001,SIJAMBI,21361,Sijambi
1217070004,SIJAMBUR,22397,Sijambur
6101061009,SIJANG,79468,Sijang
6172010002,SIJANGKUNG,79125,Sijangkung
1373040004,SIJANTANG KOTO,27446,Sijantang Koto
2171030003,SIJANTUNG,29485,Sijantung
1220070008,SIJANTUNG JAE,22756,Sijantung Jae
1220070006,SIJANTUNG JULU,22756,Sijantung Julu
1220070018,SIJARA-JARA,22756,Sijara Jara
1215010010,SIJARANGO,22455,Sijarango
1215010019,SIJARANGO I,22455,Sijarango I
6110010006,SIJAU,78675,Sijau
7311190010,SIJELLING,92752,Sijelling
3304090017,SIJENGGUNG,53452,Sijenggung
3304090013,SIJERUK,53452,Sijeruk
3324170006,SIJERUK,51315,Sijeruk
3326100015,SIJERUK,51155,Sijeruk
1571080010,SIJINJANG,36149,Sejinjang
3325120018,SIJONO,51252,Sijono
1220070074,SIJORANG,22756,Sijorang
1607070004,SIJU,30967,Siju
1902062007,SIJUK,33454,Sijuk
1203070054,SIJUNGKANG,22733,Sijungkang
1204072010,SIJUNGKANG,22575,Sijungkang
1401060003,SIKAKAK,29555,Sikakak
1301012002,SIKAKAP,25772,Sikakap
1373040001,SIKALANG,27448,Sikalang
7603081007,SIKAMASE,91375,Sikamase
3306110013,SIKAMBANG,54163,Sikambang
6205010006,SIKAN,73861,Sikan
3301200017,SIKANCO,53283,Sikanco
1211130017,SIKAP,22172,Sikap
1202070009,SIKAPAS,22989,Sikapas
3302210015,SIKAPAT,53183,Sikapat
1202060015,SIKARA KARA,22987,Sikara Kara
1202060011,SIKARA KARA I,22987,Sikara Kara I
1202060012,SIKARA KARA II,22987,Sikara Kara II
1202060017,SIKARA KARA III,22987,Sikara Kara III
1202060020,SIKARA KARA IV,22987,Sikara Kara IV
7205102004,SIKARA TOBATA,94346,Sikara Tobata
9428070004,SIKARI,99382,Sikari
9428070004,SIKARI,99383,Sikari
3327030011,SIKASUR,52356,Sikasur
3305020010,SIKAYU,54374,Sikayu
3327120003,SIKAYU,52363,Sikayu
1407010007,SIKEBAU JAYA,28555,Sikebau Jaya
1212030002,SIKEBEN,20357,Sikebe
1175020007,SIKELANG,24881,Sikelang
7406013001,SIKELI,93786,Sikeli
1175010008,SIKELONDANG,24882,Sikelondang
1175050007,SIKERABANG,24885,Sikerabang
3604030003,SIKETUG,42164,Siketug
1214041011,SIKHORILAFAU,22832,Sikhorilafau
3503050007,SIKI,66363,Siki
9417030013,SIKIBUR,99577,Sikibur
1401052001,SIKIJANG,29556,Sikijang
5310020006,SIKKA,86161,Sikka
7315060003,SIKKUALE,91262,Sikkuale
8204060026,SIKO,97931,Siko
6311030019,SIKONTAN,71664,Sikontan
1102032003,SIKORAN,24771,Sikoran
1603070022,SIKU,31382,Siku
3601130018,SIKULAN,42263,Sikulan
1103070014,SIKULAT,23753,Sikulat
5371020002,SIKUMANA,85143,Sikumana
1202021021,SIKUMBU,22984,Sikumbu
3304180018,SIKUMPUL,53458,Sikumpul
5321020011,SIKUN,85763,Sikun
3307130015,SIKUNANG,56354,Sikunang
5203040002,SIKUR,83662,Sikur
8103081006,SILA,97547,Sila
1209030010,SILABAH JAYA,21163,Silabah Jaya
1671020015,SILABERANTI,30252,Silaberanti
1301013002,SILABU,25781,Silabu
3302210005,SILADO,53183,Silado
7271012003,SILAE,94227,Silae
1206060021,SILAEN,22382,Silaen
1215040020,SILAGA LAGA,22457,Silaga Laga
5307030008,SILAIPUI,85871,Silaipui
1205120021,SILAIT-LAIT,22474,Silait-Lait
1203011061,SILAIYA,22774,Silaiya
1203011062,SILAIYA TANJUNG LEUK,22774,Silaiya Tanjung Leuk
1209170010,SILAK KIDIR,21182,Silakkidir
9416026010,SILAK PAHABOL,99086,Silak Pahabol
9416055001,SILAKMA,99089,Silakma
1210051002,SILALAHI I,22284,Silalahi I
1210051001,SILALAHI II,22284,Silalahi II
1210051001,SILALAHI II,22284,Silalahi III
1210051004,SILALAHI III,22284,Silalahi II
1210051004,SILALAHI III,22284,Silalahi III
1206030016,SILALAHI PAGAR BATU,22319,Silalahi Pagar Batu
1275140002,SILALAS,20114,Silalas
8206032008,SILALAYANG,97866,Silalayang
1205180009,SILALI TORUAN,22476,Silali Toruan
1206070034,SILAMOSIK I,22384,Silamosik I
1206083008,SILAMOSIK II,22387,Silamosik II
7208031007,SILAMPAYANG,94462,Silampayang
7204060008,SILANCA,94661,Silanca
1277020007,SILANDIT,22728,Silandit
1205180018,SILANDO,22476,Silando
8204041004,SILANG,97915,Silang
7208033003,SILANGA,94455,Silanga
1220070019,SILANGGE,22756,Silangge
5108050006,SILANGJANA,81161,Silangjana
1203161096,SILANGKITANG,22759,Silangkitang
1205080030,SILANGKITANG,22465,Silangkitang
1203160116,SILANGKITANG TAMBISKI,22757,Silangkitang Tambiski
1205090021,SILANTOM JAE,22472,Silantom Jae
1205090004,SILANTOM JULU,22472,Silantom Julu
1205090005,SILANTOM TONGA,22472,Silantom Tonga
1220060023,SILANTOYUNG,22784,Silantoyung
6106020005,SILAT,78864,Silat
1102030039,SILATONG,24783,Silatong
1209162004,SILAU BAYU,21194,Silau Bayu
1209120010,SILAU DUNIA,21157,Silou Dunia
1208010006,SILAU JAWA,21262,Silau Jawa
1209161012,SILAU MALELA,21153,Silau Malela
1208082003,SILAU MARAJA,21268,Silau Maraja
1218020016,SILAU MERAWAN,20991,Silau Merawan
1218030013,SILAU PADANG,20992,Silau Padang
1209120009,SILAU PARIBUAN,21157,Silou Paribuan
7403102010,SILEA,93476,Silea
7403133009,SILEA,93465,Silea
7404030016,SILEA,93561,Silea
7405050028,SILEA,93893,Silea
7405021006,SILEA JAYA,93884,Silea Jaya
1215040023,SILEANG,22457,Sileang
1212040011,SILEBO LEBO,20354,Silebo-lebo
3208181001,SILEBU,45557,Silebu
3604130001,SILEBU,42184,Silebu
1209150001,SILENDUK,21155,Silenduk
1101021017,SILENGAS,23896,Silengas
7109062008,SILIAN,95986,Silian
7109062007,SILIAN BARAT,95986,Silian Barat
7109062001,SILIAN DUA,95986,Silian Dua
7109062003,SILIAN KOTA,95986,Silian Kota
7109062004,SILIAN SATU,95986,Silian Satu
7109062005,SILIAN SELATAN,95986,Silian Selatan
7109062002,SILIAN TENGAH,95986,Silian Tengah
7109062006,SILIAN TIGA,95986,Silian Tiga
7109062010,SILIAN TIMUR,95986,Silian Timur
7109062009,SILIAN UTARA,95986,Silian Utara
3209031013,SILIHASIH,45693,Silih Asih
3210020014,SILIHWANGI,45464,Silihwangi
1404021001,SILIKUAN HULU,28388,Silikuan Hulu
1215070005,SINAMBELA,22459,Sinambela
1224060007,SILIMA BANUA,22852,Silima Banua
1217040012,SILIMA LOMBU,22398,Silima Lombu
1201130034,SILIMABANUA,22852,Silima Banua
1214020033,SILIMAEWALI,22881,Silimaewali
1216021003,SILIMAKUTA,22275,Silima Kuta
1216021003,SILIMAKUTA,22278,Silima Kuta
9416019003,SILIMO,99044,Silimo
1218011005,SILINDA,20981,Silinda
6110030014,SILING PERMAI,78673,Siling Permai
9416067005,SILION,99075,Silion
1901131007,SILIP,33253,Silip
3506070016,SILIR,64174,Silir
3510011002,SILIRAGUNG,68488,Siliragung
3326150005,SILIREJO,51151,Silirejo
7212090015,SILITI,94962,Siliti
7204043004,SILIWANGA,94659,Siliwanga
1503031020,SILIWANGI,37482,Siliwangi
1810060012,SILIWANGI,35774,Siliwangi
9416033003,SILKOM,99063,Silkom
5303160009,SILLU,85363,Sillu
5304081001,SILLU,85576,Sillu
3509070005,SILO,68184,Silo
9418543007,SILO,99444,Silo
1208101002,SILO BARU,21265,Silo Baru
1208101003,SILO BONTO,21265,Silo Bonto
1208101004,SILO LAMA,21265,Silo Lama
1220070067,SILOGO-LOGO,22756,Silogo Logo
3511110011,SILOLEMBU,68251,Selolembu
9416019004,SILOMA,99044,Siloma
1208060006,SILOMLOM,21271,Silomlom
9416019014,SILON,99044,Silon
7206032004,SILONDOU,94555,Silondou
9416034008,SILONG,99065,Silong
9416016009,SILORIN,99052,Silorin
1205082001,SILOSUNG,22466,Silosung
1277030013,SILOTING,22743,Siloting
1209100012,SILOU HULUAN,21157,Silou Paribuan
1220070072,SILOUNG,22756,Siloung
1212060010,SILUE LUE,20356,Silue-lue
7411120001,SILUI,93583,Silui
1209161013,SILULU,21153,Silulu
1223010006,SILUMAJANG,21754,Silumajang
3213100003,SILUMAN,41262,Siluman
1210080007,SILUMBOYAH,22254,Silumboyah
1373010005,SILUNGKANG DUO,27432,Silungkang Duo
1373010001,SILUNGKANG OSO,27433,Silungkang Oso
1373010004,SILUNGKANG TIGO,27431,Silungkang Tigo
3325010001,SILURAH,51253,Silurah
7208041006,SILUTUNG,94463,Silutung
6502070003,SILVA RAHAYU,77253,Silva Rahayu
3327010004,SIMA,52354,Sima
9404060002,SIMA,98852,Sima
1211081004,SIMACEM,22157,Simacem
1220080043,SIMADIHON,22785,Simadihon
1218030018,SIMALAS,20992,Simalas
1301041002,SIMALEGI,25795,Simalegi
1212050012,SIMALINGKAR A,20353,Simalingkar A
1275010006,SIMALINGKAR B,20135,Simalingkar B
1406014002,SIMALINYANG,28473,Simalinyang
1214020032,SIMALUAYA,22881,Simaluaya
1273020006,SIMALUNGUN,21121,Simalungun
1205060034,SIMAMORA,22411,Simamora
1215070004,SIMAMORA,22459,Simamora
1205130012,SIMAMORA HASIBUAN,22458,Simamora Hasibuan
3502090013,SIMAN,63471,Siman
3506120004,SIMAN,64193,Siman
3524210010,SIMAN,62261,Siman
1209120002,SIMANABUN,21157,Simanabun
1278010021,SIMANAERE,22825,Simanaere
1201132004,SIMANAERE BOTOMUZOI,22859,Simanaere Botomuzoi
1205061011,SIMANAMPANG,22427,Simanampang
1205070005,SIMANAMPANG,22463,Simanampang
1220010010,SIMANAPANG,22761,Simanapan
1220030022,SIMANDIANGIN,22782,Simandiangin
1220040089,SIMANDIANGIN DOLOK,22753,Mandi Angin Dolok
1401040009,SIMANDOLAK,29552,Simandolak
1202030032,SIMANDOLAM,22994,Simandolam
1278040013,SIMANDRAOLO,22818,Simandraolo
1223080007,SIMANDULANG,21775,Simandulang
1210110002,SIMANDUMA,22283,Simanduma
1223050003,SIMANGALAM,21781,Simangalam
1203160126,SIMANGAMBAT,22757,Simangambat Godang
1220080012,SIMANGAMBAT,22785,Simangambat
1221070032,SIMANGAMBAT,22794,Simangambat
1220010028,SIMANGAMBAT DOLOK,22761,Simangambat Dolok
1220050118,SIMANGAMBAT JAE,22783,Simangambat Jae
1220050116,SIMANGAMBAT JULU,22783,Simangambat Julu
1202032028,SIMANGAMBAT TB,22963,Simangambat TB
1220070047,SIMANGAMBAT TUA,22756,Simangambat Tua
1215040027,SIMANGARONSANG,22457,Simangaronsang
1215070006,SIMANGULAMPE,22459,Simangulampe
1205082002,SIMANGUMBAN JAE,22466,Simangumban Jae
1205082005,SIMANGUMBAN JULU,22466,Simangumban Julu
1202020046,SIMANGUNTONG,22983,Simanguntong
1217090013,SIMANINDO SANGKAL,22395,Simanindo Sangkal
1202080022,SIMANINGGIR,22976,Simaninggir
1203012001,SIMANINGGIR,22775,Simaninggir TT
1203101050,SIMANINGGIR,22741,Simaninggir
1203101050,SIMANINGGIR,22742,Simaninggir
1203110056,SIMANINGGIR,22741,Simaninggir
1203110056,SIMANINGGIR,22742,Simaninggir
1204041006,SIMANINGGIR,22566,Simaninggir
1221030057,SIMANINGGIR,22763,Simaninggir
1221010013,SIMANINGGIR II (SOSOPAN),22762,Simaninggir Sosopan
1220010011,SIMANINGGIR PSM,22761,Simaninggir PSM
1220080004,SIMANINGGIR SIM,22785,Simaninggir Simundol
1220070065,SIMANINGGIR SIP,22756,Simaninggir Sip
1202053006,SIMANONDONG,22954,Simanondong
1204020009,SIMANOSOR,22656,Simanosor
1220040042,SIMANOSOR,22753,Simanosor
1220040042,SIMANOSOR,22756,Simanosor
1220070049,SIMANOSOR,22753,Simanosor
1220070049,SIMANOSOR,22756,Simanosor
1209041009,SIMANTIN,21175,Simantin
1209090001,SIMANTIN PANE DAME,21161,Simantin Pane Dame
1205050003,SIMANUNGKALIT,22452,Simanungkalit
1205070009,SIMARDANGIANG,22463,Simardangiang
1220010021,SIMARDONA,22761,Simardona
1271010005,SIMARE-MARE,22513,Simare-Mare
1204062006,SIMARGARAP,22572,Simargarap
1215040005,SIMARIGUNG,22457,Simarigung
1273011001,SIMARIMBUN,21129,Simarimbun
1273030006,SIMARITO,21113,Simarito
1217090015,SIMARMATA,22395,Simarmata
1221010022,SIMARTOLU,22762,Simartolu
1220040110,SIMASI,22753,Simasi
1205070019,SIMASOM,22463,Simasom
1277051007,SIMASOM,22749,Simasom
1205070018,SIMASOM TORUAN,22463,Simasom Toruan
1222030001,SIMATAHARI,21512,Simatahari
1301041001,SIMATALU,25795,Simatalu
7206020007,SIMATANG TANJUNG,94553,Simatang Tanjung
7206020008,SIMATANG UTARA,94553,Simatang Utara
1203091005,SIMATANIARI,22737,Simataniari
1205070017,SIMATANIARI,22463,Simataniari
1215090018,SIMATANIARI,22456,Simataniari
1220070048,SIMATANIARI,22756,Simataniari
1220070050,SIMATANIARI JAE,22756,Simataniari Jae
1206040008,SIMATIBUNG,22381,Simatibung
1203091010,SIMATOHIR,22737,Simatohir
1277051001,SIMATOHIR,22749,Simatohir
1220070015,SIMATORKIS,22756,Simatorkis
1203090025,SIMATORKIS SISOMA,22736,Simatorkis Sisoma
1205180013,SIMATUPANG,22476,Simatupang
8205050011,SIMAU,97741,Simau
6107180011,SIMBA JAYA,78651,Simba Raya
3304030013,SIMBANG,53473,Simbang
3307070007,SIMBANG,56372,Simbang
7308041003,SIMBANG,90564,Simbang
7601020003,SIMBANG,91451,Simbang
3326140008,SIMBANG KULON,51171,Simbangkulon
3326140007,SIMBANG WETAN,51171,Simbangwetan
3325100011,SIMBANGDESA,51261,Simbangdesa
3325100012,SIMBANGJATI,51261,Simbangjati
7405110029,SIMBANGU,93862,Simbangu
1805050005,SIMBAR WARINGIN,34272,Simbar Waringin
3307060012,SIMBAREJO,56361,Simbarejo
3516070002,SIMBARINGIN,61383,Simbaringin
3520041007,SIMBATAN,63381,Simbatan
3522110009,SIMBATAN,62193,Simbatan
3524141007,SIMBATAN,62285,Simbatan
1216011005,SIMBERUNA,22274,Simberruna
1220040115,SIMBOLON,22753,Simbolon
1217060014,SIMBOLON PURBA,22393,Simbolon Purba
1209091007,SIMBOLON TENGKOH,21195,Simbolon Tengkoh
7604022003,SIMBORO,91522,Simboro
9416026008,SIMBUK,99086,Simbuk
7408021003,SIMBULA,93951,Simbula
7411070002,SIMBUNE,93572,Simbune
1506032011,SIMBUR NAIK,36719,Simbur Naik
3326040001,SIMEGO,51193,Simego
9416042006,SIMEKA,99059,Simeka
1212010004,SIMEMPAR,20583,Simempar
1216014003,SIMERPARA,22273,Simerpara
8109040004,SIMI,97352,Simi
9417023007,SIMINBUK,99583,Siminbuk
9415050019,SIMINI,99779,Simini
1277030017,SIMIRIK,22743,Simirik
3309130005,SIMO,57377,Simo
3315070002,SIMO,58182,Simo
3502020016,SIMO,63463,Simo
3504130014,SIMO,66229,Simo
3519120018,SIMO,63152,Simo
3521040003,SIMO,63261,Simo
3521060007,SIMO,63283,Simo
3523070002,SIMO,62372,Simo
3515090013,SIMO ANGIN ANGIN,61261,Simoangin-angin
1219060009,SIMODONG,21657,Simodong
3515020018,SIMOGIRANG,61264,Simogirang
3507090010,SIMOJAYAN,65183,Simojayan
3578220003,SIMOKERTO,60143,Simokerto
3515090001,SIMOKETAWANG,61261,Simoketawang
1211030013,SIMOLAP,22162,Simolap
3578220005,SIMOLAWANG,60144,Simolawang
3578160003,SIMOMULYO,60187,Simomulyo
3578160006,SIMOMULYO BARU,60187,Simomulyo Baru
3516170002,SIMONGAGROK,61354,Simongagrok
1223040004,SIMONIS,21755,Simonis
1205061009,SIMORANGKIR HABINSARAN,22427,Simorangkir Habinsaran
3522090005,SIMOREJO,62193,Simorejo
3522090005,SIMOREJO,62194,Simorejo
3522110016,SIMOREJO,62193,Simorejo
3522110016,SIMOREJO,62194,Simorejo
3523100011,SIMOREJO,62383,Simorejo
7210070003,SIMORO,94383,Simoro
1103021006,SIMPANG,23777,Simpang
1107080039,SIMPANG,23681,Simpang
1111061017,SIMPANG,24387,Simpang
1506041001,SIMPANG,36774,Simpang
1705044001,SIMPANG,38884,Simpang
3203061005,SIMPANG,43279,Simpang
3203080003,SIMPANG,43265,Simpang
3205080007,SIMPANG,44171,Simpang
3205080007,SIMPANG,44176,Simpang
3205120009,SIMPANG,44171,Simpang
3205120009,SIMPANG,44176,Simpang
3206070003,SIMPANG,46487,Simpang
3214080002,SIMPANG,41174,Simpang
3515020005,SIMPANG,61264,Simpang
1213100004,SIMPANG 3 SAWIT SEBERANG,20884,Sawit Seberang
1806030026,SIMPANG ABUNG,34558,Simpang Agung
1608040020,SIMPANG AGUNG,32264,Simpang Agung
1805081004,SIMPANG AGUNG,34266,Simpang Agung
1105100008,SIMPANG ANEUH,24452,Simpang Aneuh
1117040024,SIMPANG ANTARA,24591,Simpang Antara
6304110008,SIMPANG ARJA,70561,Simpang Arya
1807010015,SIMPANG ASAM,34766,Simpang Asam
1202021014,SIMPANG BAJOLE,22984,Simpang Bajole
1117040007,SIMPANG BALEK,24591,Simpang Bolek
1202031002,SIMPANG BANYAK JAE,22964,Simpang Banyak Jae
1202031001,SIMPANG BANYAK JULU,22964,Simpang Banyak Julu
1471010001,SIMPANG BARU,28293,Simpang Baru
1606100050,SIMPANG BAYAT,30756,Simpang Bayat
1802012008,SIMPANG BAYUR,35686,Simpang Bayur
1702032002,SIMPANG BELITI,39187,Simpang Beliti
1501072013,SIMPANG BELUI,37154,Simpang Belui
1405012005,SIMPANG BELUTU,28686,Simpang Belutu
6201061010,SIMPANG BERAMBAI,74183,Simpang Berambai
1404012001,SIMPANG BERINGIN,28352,Simpang Beringin
1205100005,SIMPANG BOLON,22473,Sirmpang Bolon
6311031007,SIMPANG BUMBUAN,71667,Simpang Bumbuan
1608091003,SIMPANG CAMPANG,32282,Simpang Campang
1506050006,SIMPANG DATUK,36771,Simpang Datuk
1219040011,SIMPANG DOLOK,21655,Simpang Dolok
1115010026,SIMPANG DUA,23662,Simpang Dua
1202031011,SIMPANG DUHU DOLOK,22964,Simpang Duhu Dolok
1202021017,SIMPANG DUKU,22984,Simpang Duku
1202021002,SIMPANG DURIAN,22984,Simpang Durian
1103040005,SIMPANG EMPAT,23771,Simpang Empat
1104041021,SIMPANG EMPAT,24677,Simpang Empat
1114070042,SIMPANG EMPAT,24476,Simpang Empat
1174030006,SIMPANG EMPAT,24313,Simpang Empat
1208060008,SIMPANG EMPAT,21271,Simpang Empat
1223020010,SIMPANG EMPAT,21752,Simpang Empat
1471050001,SIMPANG EMPAT,28116,Simpang Empat
1501040011,SIMPANG EMPAT,37172,Simpang Empat
1602121012,SIMPANG EMPAT,30651,Simpang Empat
1608080016,SIMPANG EMPAT,32279,Simpang Empat
6101062004,SIMPANG EMPAT,79469,Simpang Empat
6303030024,SIMPANG EMPAT,70654,Simpang Empat
6303120005,SIMPANG EMPAT,70673,Simpang Empat
6308040012,SIMPANG EMPAT,71452,Simpang Empat
1501071019,SIMPANG EMPAT SUNGAI TUTUNG,37153,Simpang Empat Sungai Tutung
1202021024,SIMPANG GAMBIR,22984,Simpang Gambir
1219040027,SIMPANG GAMBUS,21655,Simpang Gambus
1403100002,SIMPANG GAUNG,29282,Simpang Gaung
1903040005,SIMPANG GONG,33366,Simpang Gong
1503060003,SIMPANG GURUN TUO,37492,Gurun Tuo Simpang
1407051006,SIMPANG HARAPAN,28575,Simpang Harapan
1371050033,SIMPANG HARU,25127,Simpang Haru
1602140004,SIMPANG HERAN,30656,Simpang Heran
1104052002,SIMPANG III JONGAR,24679,Simpang Tiga Jongar
1571010003,SIMPANG III SIPIN,36126,Simpang Tiga Sipin
1571050002,SIMPANG IV SIPIN,36124,Simpang Empat Sipin
1104051024,SIMPANG IV TANJUNG,24665,Simpang Empat Tanjung
1110050021,SIMPANG JAYA,24252,Simpang Jaya
1115022013,SIMPANG JAYA,23664,Simpang Jaya
6304090008,SIMPANG JAYA,70554,Simpang Jaya
1506050007,SIMPANG JELITA,36771,Simpang Jelita
1504020016,SIMPANG JELUTIH,36656,Simpang Jelutih
1105081006,SIMPANG JERNIH,24463,Simpang Jernih
1106061019,SIMPANG JULI,24556,Simpang Juli
1114020016,SIMPANG KANAN,24475,Simpang Kanan
6112080002,SIMPANG KANAN,78393,Simpang Kanan
1504020011,SIMPANG KARMEO,36656,Simpang Karmeo
6103050004,SIMPANG KASTURI,78355,Simpang Kasturi
1403121002,SIMPANG KATEMAN,29257,Simpang Kateman
1904040004,SIMPANG KATIS,33674,Simpang Katis
1106040011,SIMPANG KELAPING,24561,Simpang Kelaping
1402030021,SIMPANG KELAYANG,29357,Simpang Kelayang
1106060053,SIMPANG KEMILI,24562,Simpang Kemili
1503060010,SIMPANG KERTOPATI,37492,Simpang Kertopati
1703050050,SIMPANG KETENONG,38674,Simpang Ketenong
1114021006,SIMPANG KIRI,24477,Simpang Kiri
1202021018,SIMPANG KOJE,22984,Simpang Koje
1219060019,SIMPANG KOPI,21657,Simpang kopi
1402030018,SIMPANG KOTA MEDAN,29357,Simpang Kota Medan
1406060025,SIMPANG KUBU,28461,Simpang Kubu
1213030006,SIMPANG KUTA BULUH,20771,Simpang Kuta Buluh
1117020013,SIMPANG LANCANG,24593,Simpang Lancang
1117010014,SIMPANG LAYANG,24553,Simpang Layang
1103040004,SIMPANG LHEE,23771,Simpang Lhee
1105160041,SIMPANG LHEE,24457,Simpang Lhee
1114080028,SIMPANG LHEE,24471,Simpang Lhee
1173020011,SIMPANG LHEE,24437,Simpang Lhee
